"","TeDTeD1","TeDTeD2","TeDTeD3","TeDTeD4","TeDTeD5","TeDTeD6","TeDTeD7","TrD1","TrD2","TrD3","TrD4","TrD5","TrD6","TrD7","TrD8","modelB1","modelB2","modelB3","modelM1","modelM2","modelM3","modelMF","modelMN","modelMS","score","TransferLearning","StandardLearning","Classification","Reccomandation","Regression"
"188",0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.740836012861736,1,0,1,0,0
"189",0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0.719614147909968,1,0,1,0,0
"190",0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0.751125401929261,1,0,1,0,0
"191",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.639228295819936,1,0,1,0,0
"192",0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.727974276527331,1,0,1,0,0
"193",0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.715755627009646,1,0,1,0,0
"194",0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.67459807073955,1,0,1,0,0
"195",0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.74855305466238,1,0,1,0,0
"196",0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0.745980707395498,1,0,1,0,0
"197",0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.632797427652733,1,0,1,0,0
"198",0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.69967845659164,1,0,1,0,0
"199",0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.756270096463022,1,0,1,0,0
"200",0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.633440514469453,1,0,1,0,0
"201",0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.637299035369775,1,0,1,0,0
"202",0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0.762700964630225,1,0,1,0,0
"203",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.722186495176849,1,0,1,0,0
"204",0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0.736977491961415,1,0,1,0,0
"205",0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.765916398713826,1,0,1,0,0
"206",0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.64951768488746,1,0,1,0,0
"207",0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.733118971061093,1,0,1,0,0
"208",0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.74983922829582,1,0,1,0,0
"209",0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.727331189710611,1,0,1,0,0
"210",0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0.74983922829582,1,0,1,0,0
"211",0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0.754983922829582,1,0,1,0,0
"212",0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.715755627009646,1,0,1,0,0
"213",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.756270096463022,1,0,1,0,0
"214",0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.781993569131833,1,0,1,0,0
"215",0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.720257234726688,1,0,1,0,0
"216",0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.733762057877814,1,0,1,0,0
"217",0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0.756913183279743,1,0,1,0,0
"218",0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.718971061093248,1,0,1,0,0
"219",0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.677170418006431,1,0,1,0,0
"220",0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0.741479099678457,1,0,1,0,0
"221",0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.670739549839228,1,0,1,0,0
"222",0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.631511254019293,1,0,1,0,0
"223",0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.740836012861736,1,0,1,0,0
"224",0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0.753697749196141,1,0,1,0,0
"225",0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.727331189710611,1,0,1,0,0
"226",0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.748553054662379,1,0,1,0,0
"227",0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.765916398713826,1,0,1,0,0
"228",0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.747909967845659,1,0,1,0,0
"229",0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.740192926045016,1,0,1,0,0
"230",0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.753697749196142,1,0,1,0,0
"231",0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.434558093346574,1,0,1,0,0
"232",0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0.534061569016882,1,0,1,0,0
"233",0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.39364448857994,1,0,1,0,0
"234",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.502681231380338,1,0,1,0,0
"235",0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.553128103277061,1,0,1,0,0
"236",0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.465938430983118,1,0,1,0,0
"237",0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0.53604766633565,1,0,1,0,0
"238",0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0.551737835153923,1,0,1,0,0
"239",0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.52154915590864,1,0,1,0,0
"240",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.453426017874876,1,0,1,0,0
"241",0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.513803376365442,1,0,1,0,0
"242",0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.531281032770606,1,0,1,0,0
"243",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.329294935451837,1,0,1,0,0
"244",0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.514796425024826,1,0,1,0,0
"245",0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.527904667328699,1,0,1,0,0
"246",0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.515988083416087,1,0,1,0,0
"247",0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.55630585898709,1,0,1,0,0
"248",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.500496524329692,1,0,1,0,0
"249",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.497715988083416,1,0,1,0,0
"250",0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0.527110228401192,1,0,1,0,0
"251",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.408142999006951,1,0,1,0,0
"252",0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0.523733862959285,1,0,1,0,0
"253",0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.479642502482622,1,0,1,0,0
"254",0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0.553326713008937,1,0,1,0,0
"255",0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.518172790466733,1,0,1,0,0
"256",0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.464349553128103,1,0,1,0,0
"257",0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.537835153922542,1,0,1,0,0
"258",0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.487189672293942,1,0,1,0,0
"259",0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0.559285004965243,1,0,1,0,0
"260",0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.504468718967229,1,0,1,0,0
"261",0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0.56643495531281,1,0,1,0,0
"262",0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0.558093346573982,1,0,1,0,0
"263",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.441708043694141,1,0,1,0,0
"264",0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.517775571002979,1,0,1,0,0
"265",0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.464945382323734,1,0,1,0,0
"266",0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.461966236345581,1,0,1,0,0
"267",0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.598808341608739,1,0,1,0,0
"268",0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0.543992055610725,1,0,1,0,0
"269",0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.462164846077458,1,0,1,0,0
"270",0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.481231380337637,1,0,1,0,0
"271",0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.537239324726912,1,0,1,0,0
"272",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.441708043694141,1,0,1,0,0
"273",0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.405163853028798,1,0,1,0,0
"274",0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0.555511420059583,1,0,1,0,0
"275",0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.475670307845084,1,0,1,0,0
"276",0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0.542601787487587,1,0,1,0,0
"277",0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.540417080436941,1,0,1,0,0
"278",0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.467130089374379,1,0,1,0,0
"279",0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.500893743793446,1,0,1,0,0
"280",0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.515392254220457,1,0,1,0,0
"281",0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.499503475670308,1,0,1,0,0
"282",0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0.580734856007944,1,0,1,0,0
"283",0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0.546971201588878,1,0,1,0,0
"284",0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.507447864945382,1,0,1,0,0
"285",0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.501688182720953,1,0,1,0,0
"286",0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.555312810327706,1,0,1,0,0
"287",0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.52850049652433,1,0,1,0,0
"288",0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.513604766633565,1,0,1,0,0
"289",0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0.542999006951341,1,0,1,0,0
"290",0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.52214498510427,1,0,1,0,0
"291",0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.458589870903674,1,0,1,0,0
"292",0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0.571797418073486,1,0,1,0,0
"293",0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.406554121151937,1,0,1,0,0
"294",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.411717974180735,1,0,1,0,0
"295",0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.482423038728898,1,0,1,0,0
"296",0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0.548957298907647,1,0,1,0,0
"297",0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.512214498510427,1,0,1,0,0
"298",0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.585700099304866,1,0,1,0,0
"299",0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.542800397219464,1,0,1,0,0
"300",0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.567825223435948,1,0,1,0,0
"301",0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.572194637537239,1,0,1,0,0
"302",0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.574776564051638,1,0,1,0,0
"303",0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.042778730050862,1,0,0,1,0
"304",0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0555561156338094,1,0,0,1,0
"305",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0437297474355231,1,0,0,1,0
"306",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0544796751466284,1,0,0,1,0
"307",0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.0563145339250836,1,0,0,1,0
"308",0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0516014422798913,1,0,0,1,0
"309",0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0.05608210783766,1,0,0,1,0
"310",0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0564561444158158,1,0,0,1,0
"311",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.0499165731853128,1,0,0,1,0
"312",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0459776972516996,1,0,0,1,0
"313",0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.051440126999592,1,0,0,1,0
"314",0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.0554252282791367,1,0,0,1,0
"315",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0323196536143078,1,0,0,1,0
"316",0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0546492962163103,1,0,0,1,0
"317",0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0561427945307531,1,0,0,1,0
"318",0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.053202351807204,1,0,0,1,0
"319",0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.0584002098992884,1,0,0,1,0
"320",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0504013286479475,1,0,0,1,0
"321",0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0532726366906923,1,0,0,1,0
"322",0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0533594818649123,1,0,0,1,0
"323",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0427446071729733,1,0,0,1,0
"324",0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0551349144165045,1,0,0,1,0
"325",0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.051823310918831,1,0,0,1,0
"326",0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0582947165607482,1,0,0,1,0
"327",0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0572120234826457,1,0,0,1,0
"328",0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0479535755535026,1,0,0,1,0
"329",0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.053690751930784,1,0,0,1,0
"330",0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0512421889751127,1,0,0,1,0
"331",0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0.053320845296142,1,0,0,1,0
"332",0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.0526516538535638,1,0,0,1,0
"333",0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0.055290728699443,1,0,0,1,0
"334",0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0.0533881093037236,1,0,0,1,0
"335",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0457115203439901,1,0,0,1,0
"336",0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0571244685935109,1,0,0,1,0
"337",0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0473186618169612,1,0,0,1,0
"338",0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0505623758365516,1,0,0,1,0
"339",0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.0529756089824023,1,0,0,1,0
"340",0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0581775051701005,1,0,0,1,0
"341",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0492065420846905,1,0,0,1,0
"342",0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0483211664670079,1,0,0,1,0
"343",0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0553263338388202,1,0,0,1,0
"344",0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.046770495910766,1,0,0,1,0
"345",0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0459066593771543,1,0,0,1,0
"346",0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0553881610744537,1,0,0,1,0
"347",0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0510727444769447,1,0,0,1,0
"348",0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0561124277602396,1,0,0,1,0
"349",0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0553238887398725,1,0,0,1,0
"350",0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0470154491851154,1,0,0,1,0
"351",0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0592320200648222,1,0,0,1,0
"352",0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0529326564840629,1,0,0,1,0
"353",0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.0490714942600204,1,0,0,1,0
"354",0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0581930169161813,1,0,0,1,0
"355",0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0.0541393262907871,1,0,0,1,0
"356",0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0505034127675533,1,0,0,1,0
"357",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0565825822627193,1,0,0,1,0
"358",0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0559504669393519,1,0,0,1,0
"359",0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0549926251937627,1,0,0,1,0
"360",0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0.0555431675397191,1,0,0,1,0
"361",0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0.0559372653172807,1,0,0,1,0
"362",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0580753833851852,1,0,0,1,0
"363",0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0482729624812714,1,0,0,1,0
"364",0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0.057631920704747,1,0,0,1,0
"365",0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0436843330048745,1,0,0,1,0
"366",0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0397915844189907,1,0,0,1,0
"367",0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0526545128514059,1,0,0,1,0
"368",0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0.0540559311769285,1,0,0,1,0
"369",0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.05189104719683,1,0,0,1,0
"370",0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.0578075129504766,1,0,0,1,0
"371",0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.0524373108976706,1,0,0,1,0
"372",0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.0557981005533055,1,0,0,1,0
"373",0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.057534318339531,1,0,0,1,0
"374",0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.0539238789373871,1,0,0,1,0
"375",0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.57508446840987,1,0,0,0,1
"376",0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0.644876911729353,1,0,0,0,1
"377",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.480151584429655,1,0,0,0,1
"378",0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.606320537373466,1,0,0,0,1
"379",0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.700384916993662,1,0,0,0,1
"380",0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.655877666072125,1,0,0,0,1
"381",0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0.670916737329158,1,0,0,0,1
"382",0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0.660596614108906,1,0,0,0,1
"383",0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.644127019165449,1,0,0,0,1
"384",0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.650184237383823,1,0,0,0,1
"385",0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.64933360438483,1,0,0,0,1
"386",0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0.653542515435912,1,0,0,0,1
